kgid	dbid	dblink
1006	13314	http://dbpedia.org/resource/Joshua_Jackson
1007	12466	http://dbpedia.org/resource/Todd_Louiso
1008	9410	http://dbpedia.org/resource/August_Schellenberg
1009	810	http://dbpedia.org/resource/Tim_Conway
1010	7837	http://dbpedia.org/resource/Jon_Seda
1011	1123	http://dbpedia.org/resource/David_Arquette
1012	12462	http://dbpedia.org/resource/Sandra_Oh
1013	3266	http://dbpedia.org/resource/Ian_Holm
1014	2030	http://dbpedia.org/resource/Tom_Bower_(actor)
1015	4705	http://dbpedia.org/resource/Mary_Pickford
1016	11213	http://dbpedia.org/resource/Timothy_Dalton
1017	1951	http://dbpedia.org/resource/Michael_Rapaport
1018	3952	http://dbpedia.org/resource/Linda_Hunt
1019	4302	http://dbpedia.org/resource/Diane_Salinger
1020	5739	http://dbpedia.org/resource/Robert_Prosky
1021	12546	http://dbpedia.org/resource/Matt_Malloy
1022	1224	http://dbpedia.org/resource/James_Gandolfini
1023	3946	http://dbpedia.org/resource/Steve_Railsback
1024	1923	http://dbpedia.org/resource/Bill_Murray
1025	6724	http://dbpedia.org/resource/Walt_Disney
1026	721	http://dbpedia.org/resource/Maria_Bello
1027	7920	http://dbpedia.org/resource/Ice_Cube
1028	11782	http://dbpedia.org/resource/Brian_Donlevy
1029	1024	http://dbpedia.org/resource/Paul_Guilfoyle
1030	9040	http://dbpedia.org/resource/Miranda_Richardson
1031	8463	http://dbpedia.org/resource/R.E.M.
1032	4345	http://dbpedia.org/resource/Erica_Yohn
1033	14261	http://dbpedia.org/resource/Tony_Anselmo
1034	4778	http://dbpedia.org/resource/Leo_McKern
1035	7765	http://dbpedia.org/resource/Scott_Colomby
1036	12675	http://dbpedia.org/resource/Illeana_Douglas
1037	3983	http://dbpedia.org/resource/Dan_Castellaneta
1038	10435	http://dbpedia.org/resource/Charles_Napier_(actor)
1039	13917	http://dbpedia.org/resource/Richard_Anderson
1040	14188	http://dbpedia.org/resource/Bonnie_Bedelia
1041	5477	http://dbpedia.org/resource/Toad_the_Wet_Sprocket
1042	14516	http://dbpedia.org/resource/E._G._Marshall
1043	2289	http://dbpedia.org/resource/Robin_Harris
1044	5155	http://dbpedia.org/resource/Christiane_Kubrick
1045	570	http://dbpedia.org/resource/Scott_Paulin
1046	11169	http://dbpedia.org/resource/Ellen_DeGeneres
1047	3244	http://dbpedia.org/resource/B.B._King
1048	11326	http://dbpedia.org/resource/Meredith_Scott_Lynn
1049	1533	http://dbpedia.org/resource/Keith_Gordon
1050	12186	http://dbpedia.org/resource/Linda_Fiorentino
1051	3038	http://dbpedia.org/resource/Stephen_Fry
1052	13184	http://dbpedia.org/resource/Gary_Oldman
1053	11522	http://dbpedia.org/resource/Paul_Mazursky
1054	4475	http://dbpedia.org/resource/Adrian_Dunbar
1055	4767	http://dbpedia.org/resource/Julie_Christie
1056	1091	http://dbpedia.org/resource/Los_Lobos
1057	13956	http://dbpedia.org/resource/Lela_Rochon
1058	5395	http://dbpedia.org/resource/Patrick_Macnee
1059	8594	http://dbpedia.org/resource/Blair_Underwood
1060	8053	http://dbpedia.org/resource/Philip_Bosco
1061	11999	http://dbpedia.org/resource/Eddie_Griffin
1062	14254	http://dbpedia.org/resource/Jason_Robards
1063	10508	http://dbpedia.org/resource/George_Buck_Flower
1064	8298	http://dbpedia.org/resource/Susannah_York
1065	8196	http://dbpedia.org/resource/Drew_Barrymore
1066	7079	http://dbpedia.org/resource/Paula_Jai_Parker
1067	9398	http://dbpedia.org/resource/Jeffrey_Wright_(actor)
1068	14372	http://dbpedia.org/resource/Brion_James
1069	1609	http://dbpedia.org/resource/Frank_Oz
1070	11186	http://dbpedia.org/resource/Peter_Sellers
1071	3089	http://dbpedia.org/resource/Pierce_Brosnan
1072	2511	http://dbpedia.org/resource/David_Warner_(actor)
1073	10843	http://dbpedia.org/resource/DeForest_Kelley
1074	3447	http://dbpedia.org/resource/Billy_Crudup
1075	8757	http://dbpedia.org/resource/Tom_Waits
1076	8693	http://dbpedia.org/resource/Gilbert_Gottfried
1077	5277	http://dbpedia.org/resource/Mickey_Rooney
1078	13912	http://dbpedia.org/resource/Parker_Posey
1079	981	http://dbpedia.org/resource/Buster_Keaton
1080	3713	http://dbpedia.org/resource/James_Garner
1081	2279	http://dbpedia.org/resource/Stan_Shaw
1082	1963	http://dbpedia.org/resource/Mary-Louise_Parker
1083	10943	http://dbpedia.org/resource/Lin_Shaye
1084	6585	http://dbpedia.org/resource/Janet_Jackson
1085	8616	http://dbpedia.org/resource/Louis_Jourdan
1086	7287	http://dbpedia.org/resource/Tim_Matheson
1087	5468	http://dbpedia.org/resource/Matt_Ross
1088	11468	http://dbpedia.org/resource/Peter_Outerbridge
1089	8305	http://dbpedia.org/resource/Mia_Sara
1090	8940	http://dbpedia.org/resource/Jodie_Foster
1091	10914	http://dbpedia.org/resource/Johnny_Depp
1092	2575	http://dbpedia.org/resource/Nathaniel_Parker
1093	10788	http://dbpedia.org/resource/Severn_Darden
1094	3498	http://dbpedia.org/resource/Jessica_Harper
1095	9791	http://dbpedia.org/resource/Rosemary_Clooney
1096	11515	http://dbpedia.org/resource/Julianna_Margulies
1097	3985	http://dbpedia.org/resource/Janeane_Garofalo
1098	5225	http://dbpedia.org/resource/Tim_Thomerson
1099	12392	http://dbpedia.org/resource/Jean-Claude_Van_Damme
1100	11208	http://dbpedia.org/resource/Glenn_Plummer
1101	2641	http://dbpedia.org/resource/Michael_Jeter
1102	698	http://dbpedia.org/resource/William_Smith_(actor)
1103	8953	http://dbpedia.org/resource/Rebecca_De_Mornay
1104	1969	http://dbpedia.org/resource/Neil_Ross
1105	12865	http://dbpedia.org/resource/Denholm_Elliott
1106	4080	http://dbpedia.org/resource/Porter_Hall
1107	8345	http://dbpedia.org/resource/Keith_David
1108	6795	http://dbpedia.org/resource/Meryl_Streep
1109	5238	http://dbpedia.org/resource/Armin_Mueller-Stahl
1110	5699	http://dbpedia.org/resource/Kenneth_More
1111	7295	http://dbpedia.org/resource/Evan_Rachel_Wood
1112	6490	http://dbpedia.org/resource/Robert_Joy
1113	13952	http://dbpedia.org/resource/Eileen_Brennan
1114	14197	http://dbpedia.org/resource/Tom_McGowan
1115	9983	http://dbpedia.org/resource/Lara_Flynn_Boyle
1116	10596	http://dbpedia.org/resource/John_C._McGinley
1117	10481	http://dbpedia.org/resource/Michael_Lonsdale
1118	5866	http://dbpedia.org/resource/Vivian_Wu
1119	10172	http://dbpedia.org/resource/Joan_Cusack
1120	1428	http://dbpedia.org/resource/Christine_Ebersole
1121	7160	http://dbpedia.org/resource/J._T._Walsh
1122	9216	http://dbpedia.org/resource/Anthony_James_(actor)
1123	3819	http://dbpedia.org/resource/Don_Cheadle
1124	4372	http://dbpedia.org/resource/Bill_Bixby
1125	3919	http://dbpedia.org/resource/John_Larroquette
1126	5481	http://dbpedia.org/resource/Bill_Duke
1127	9995	http://dbpedia.org/resource/Alex_D._Linz
1128	2626	http://dbpedia.org/resource/Lois_Smith
1129	9610	http://dbpedia.org/resource/Jesse_Ventura
1130	5667	http://dbpedia.org/resource/Robert_Redford
1131	1274	http://dbpedia.org/resource/Paul_Dooley
1132	12058	http://dbpedia.org/resource/Cicely_Tyson
1133	2878	http://dbpedia.org/resource/Luca_Bercovici
1134	13202	http://dbpedia.org/resource/Eric_Roberts
1135	12638	http://dbpedia.org/resource/C._Thomas_Howell
1136	9075	http://dbpedia.org/resource/Donald_Moffat
1137	10302	http://dbpedia.org/resource/The_Andrews_Sisters
1138	9424	http://dbpedia.org/resource/David_Graf
1139	3079	http://dbpedia.org/resource/Jason_Lee_(actor)
1140	8685	http://dbpedia.org/resource/Jeff_Bennett
1141	14262	http://dbpedia.org/resource/Billy_Connolly
1142	12031	http://dbpedia.org/resource/Perry_Como
1143	12818	http://dbpedia.org/resource/Julie_Delpy
1144	13997	http://dbpedia.org/resource/Thandie_Newton
1145	12304	http://dbpedia.org/resource/Samantha_Mathis
1146	13244	http://dbpedia.org/resource/Haviland_Morris
1147	5505	http://dbpedia.org/resource/Charles_S._Dutton
1148	2128	http://dbpedia.org/resource/Hugh_Laurie
1149	10459	http://dbpedia.org/resource/Guinevere_Turner
1150	11848	http://dbpedia.org/resource/Rodney_Dangerfield
1151	5034	http://dbpedia.org/resource/Edward_Hardwicke
1152	6808	http://dbpedia.org/resource/Stevie_Wonder
1153	10160	http://dbpedia.org/resource/Michelle_Williams_(actress)
1154	1005	http://dbpedia.org/resource/Jerry_Nelson
1155	10088	http://dbpedia.org/resource/Austin_Pendleton
1156	11371	http://dbpedia.org/resource/Don_McKellar
1157	2804	http://dbpedia.org/resource/Mia_Farrow
1158	2307	http://dbpedia.org/resource/Leslie_Stefanson
1159	5967	http://dbpedia.org/resource/Glenne_Headly
1160	9265	http://dbpedia.org/resource/Kurtwood_Smith
1161	581	http://dbpedia.org/resource/Denzel_Washington
1162	7998	http://dbpedia.org/resource/Sheryl_Lee
1163	14250	http://dbpedia.org/resource/The_Offspring
1164	8307	http://dbpedia.org/resource/James_Lyons_(film_editor)
1165	9428	http://dbpedia.org/resource/Robert_Downey,_Jr.
1166	13722	http://dbpedia.org/resource/Paige_Turco
1167	4907	http://dbpedia.org/resource/Brent_Spiner
1168	785	http://dbpedia.org/resource/Thompson_Twins
1169	1189	http://dbpedia.org/resource/Kirstie_Alley
1170	14045	http://dbpedia.org/resource/Kelly_Macdonald
1171	14314	http://dbpedia.org/resource/Kathy_Baker
1172	13275	http://dbpedia.org/resource/Helena_Bonham_Carter
1173	8923	http://dbpedia.org/resource/Jennifer_Lopez
1174	8435	http://dbpedia.org/resource/Brian_Thompson
1175	4537	http://dbpedia.org/resource/Beth_Broderick
1176	667	http://dbpedia.org/resource/Greer_Garson
1177	14509	http://dbpedia.org/resource/Blythe_Danner
1178	11427	http://dbpedia.org/resource/Richard_Kiel
1179	4135	http://dbpedia.org/resource/Dick_Van_Patten
1180	14570	http://dbpedia.org/resource/Jonathan_Taylor_Thomas
1181	7368	http://dbpedia.org/resource/Miguel_Ferrer
1182	1230	http://dbpedia.org/resource/Adam_Sandler
1183	5020	http://dbpedia.org/resource/Geraldine_Chaplin
1184	13281	http://dbpedia.org/resource/Griffin_Dunne
1185	2368	http://dbpedia.org/resource/Betty_Lou_Gerson
1186	13008	http://dbpedia.org/resource/Katharine_Ross
1187	8859	http://dbpedia.org/resource/Dianne_Wiest
1188	11954	http://dbpedia.org/resource/Donal_Logue
1189	8317	http://dbpedia.org/resource/Richard_Lineback
1190	916	http://dbpedia.org/resource/Brittany_Murphy
1191	11263	http://dbpedia.org/resource/Cliff_Robertson
1192	8427	http://dbpedia.org/resource/Jessica_Lundy
1193	13797	http://dbpedia.org/resource/Christian_Slater
1194	8652	http://dbpedia.org/resource/David_Sanborn
1195	6251	http://dbpedia.org/resource/Tobey_Maguire
1196	12769	http://dbpedia.org/resource/Jennifer_Love_Hewitt
1197	158	http://dbpedia.org/resource/Stabbing_Westward
1198	9544	http://dbpedia.org/resource/Lloyd_Bridges
1199	11922	http://dbpedia.org/resource/Richard_Bradford_(actor)
1200	3183	http://dbpedia.org/resource/Dwight_Ewell
1201	12495	http://dbpedia.org/resource/William_Petersen
1202	2349	http://dbpedia.org/resource/Bridget_Fonda
1203	5392	http://dbpedia.org/resource/Clarence_Nash
1204	11571	http://dbpedia.org/resource/Joanna_Lumley
1205	6889	http://dbpedia.org/resource/Simon_Callow
1206	2556	http://dbpedia.org/resource/James_Fox
1207	10618	http://dbpedia.org/resource/Terry_Gilliam
1208	12976	http://dbpedia.org/resource/Jonathan_Penner
1209	3602	http://dbpedia.org/resource/Guillermo_DÃ­az_(actor)
1210	11904	http://dbpedia.org/resource/Dustin_Hoffman
1211	13068	http://dbpedia.org/resource/Michelle_Johnson_(actress)
1212	7979	http://dbpedia.org/resource/Phil_Collins
1213	4971	http://dbpedia.org/resource/Justin_Theroux
1214	8343	http://dbpedia.org/resource/Farrah_Fawcett
1215	2465	http://dbpedia.org/resource/Harold_Ramis
1216	8521	http://dbpedia.org/resource/Roy_Brocksmith
1217	12619	http://dbpedia.org/resource/Jennifer_Connelly
1218	10291	http://dbpedia.org/resource/Bruce_Mahler
1219	8467	http://dbpedia.org/resource/Gary_Sinise
1220	6068	http://dbpedia.org/resource/Cloris_Leachman
1221	12064	http://dbpedia.org/resource/Craig_Bierko
1222	12844	http://dbpedia.org/resource/Leonardo_DiCaprio
1223	14091	http://dbpedia.org/resource/Maximilian_Schell
1224	11741	http://dbpedia.org/resource/Debbie_Reynolds
1225	8418	http://dbpedia.org/resource/Michael_Constantine
1226	332	http://dbpedia.org/resource/Richard_Edson
1227	3798	http://dbpedia.org/resource/Conchata_Ferrell
1228	2083	http://dbpedia.org/resource/Loretta_Devine
1229	10288	http://dbpedia.org/resource/Hal_Smith_(actor)
1230	10123	http://dbpedia.org/resource/Michael_Keaton
1231	350	http://dbpedia.org/resource/Julianne_Moore
1232	1862	http://dbpedia.org/resource/Fritz_Feld
1233	4531	http://dbpedia.org/resource/Matthew_Lillard
1234	7735	http://dbpedia.org/resource/Jonathan_Frakes
1235	9118	http://dbpedia.org/resource/Jonathan_Silverman
1236	13939	http://dbpedia.org/resource/Melanie_Griffith
1237	12393	http://dbpedia.org/resource/Barbra_Streisand
1238	4798	http://dbpedia.org/resource/Bruce_Broughton
1239	9955	http://dbpedia.org/resource/John_Landis
1240	13340	http://dbpedia.org/resource/James_Brown
1241	13053	http://dbpedia.org/resource/Anna_Paquin
1242	7812	http://dbpedia.org/resource/Ed_O'Neill
1243	3724	http://dbpedia.org/resource/Holly_Hunter
1244	13811	http://dbpedia.org/resource/Natasha_Richardson
1245	3519	http://dbpedia.org/resource/Andrew_Lauer
1246	574	http://dbpedia.org/resource/Bronson_Pinchot
1247	14017	http://dbpedia.org/resource/James_Brolin
1248	9650	http://dbpedia.org/resource/John_Candy
1249	906	http://dbpedia.org/resource/Charlie_Sheen
1250	7379	http://dbpedia.org/resource/Hector_Elizondo
1251	6051	http://dbpedia.org/resource/Tracey_Ullman
1252	5853	http://dbpedia.org/resource/John_Huston
1253	706	http://dbpedia.org/resource/Eva_Gabor
1254	13436	http://dbpedia.org/resource/Fess_Parker
1255	8295	http://dbpedia.org/resource/Trey_Wilson
1256	6977	http://dbpedia.org/resource/Jonathan_Rhys_Meyers
1257	4868	http://dbpedia.org/resource/Mercedes_McCambridge
1258	2564	http://dbpedia.org/resource/Daryl_Mitchell_(actor)
1259	343	http://dbpedia.org/resource/Dennis_Quaid
1260	5027	http://dbpedia.org/resource/Nichelle_Nichols
1261	1591	http://dbpedia.org/resource/Daniel_Day-Lewis
1262	2702	http://dbpedia.org/resource/Martin_Donovan
1263	11378	http://dbpedia.org/resource/Stanley_DeSantis
1264	12273	http://dbpedia.org/resource/Joseph_Maher
1265	201	http://dbpedia.org/resource/James_Cromwell
1266	11993	http://dbpedia.org/resource/Jimmy_Buffett
1267	5677	http://dbpedia.org/resource/Sarah_Douglas
1268	5233	http://dbpedia.org/resource/Michael_ParÃ©
1269	13524	http://dbpedia.org/resource/Giuseppe_Andrews
1270	9524	http://dbpedia.org/resource/Marcello_Mastroianni
1271	4365	http://dbpedia.org/resource/Robert_Sean_Leonard
1272	9795	http://dbpedia.org/resource/David_Foster
1273	4579	http://dbpedia.org/resource/Jennifer_Ehle
1274	10311	http://dbpedia.org/resource/Christina_Ricci
1275	5830	http://dbpedia.org/resource/Celeste_Holm
1276	14656	http://dbpedia.org/resource/Steven_Berkoff
1277	6756	http://dbpedia.org/resource/Dirk_Bogarde
1278	13714	http://dbpedia.org/resource/Danny_Mann
1279	4781	http://dbpedia.org/resource/Kath_Soucie
1280	4331	http://dbpedia.org/resource/Lennie_Niehaus
1281	13435	http://dbpedia.org/resource/IrÃ¨ne_Jacob
1282	4894	http://dbpedia.org/resource/Anthony_Anderson
1283	4917	http://dbpedia.org/resource/Ben_Kingsley
1284	12289	http://dbpedia.org/resource/Nancy_Parsons
1285	9460	http://dbpedia.org/resource/Louis_Armstrong
1286	6082	http://dbpedia.org/resource/Sab_Shimono
1287	5259	http://dbpedia.org/resource/Ramon_Bieri
1288	13132	http://dbpedia.org/resource/Mary_Blair
1289	2798	http://dbpedia.org/resource/Lorraine_Bracco
1290	3683	http://dbpedia.org/resource/AndrÃ©_Morell
1291	13643	http://dbpedia.org/resource/Bug_Hall
1292	9086	http://dbpedia.org/resource/Kareem_Abdul-Jabbar
1293	6547	http://dbpedia.org/resource/John_Forsythe
1294	8118	http://dbpedia.org/resource/Jamie_Kennedy
1295	13735	http://dbpedia.org/resource/Steven_Wright
1296	10461	http://dbpedia.org/resource/Tom_Wilkinson
1297	10823	http://dbpedia.org/resource/Neil_Young
1298	6966	http://dbpedia.org/resource/Montgomery_Clift
1299	572	http://dbpedia.org/resource/Oliver_Platt
1300	1196	http://dbpedia.org/resource/Seth_Green
1301	4567	http://dbpedia.org/resource/Robert_Patrick
1302	14259	http://dbpedia.org/resource/Eric_Lloyd
1303	13568	http://dbpedia.org/resource/Richard_Gere
1304	9462	http://dbpedia.org/resource/Roberts_Blossom
1305	8619	http://dbpedia.org/resource/Madeleine_Stowe
1306	9556	http://dbpedia.org/resource/Jim_Belushi
1307	8217	http://dbpedia.org/resource/David_Thewlis
1308	287	http://dbpedia.org/resource/Claire_Bloom
1309	12815	http://dbpedia.org/resource/Matthew_McConaughey
1310	9796	http://dbpedia.org/resource/Soon-Tek_Oh
1311	1794	http://dbpedia.org/resource/Joaquin_Phoenix
1312	2954	http://dbpedia.org/resource/Brenda_Fricker
1313	11732	http://dbpedia.org/resource/Joey_Lawrence
1314	6112	http://dbpedia.org/resource/Charlize_Theron
1315	13530	http://dbpedia.org/resource/Will_Ferrell
1316	9812	http://dbpedia.org/resource/Otto_Preminger
1317	4500	http://dbpedia.org/resource/Bonnie_Hunt
1318	6640	http://dbpedia.org/resource/Peter_MacNicol
1319	12572	http://dbpedia.org/resource/Al_Pacino
1320	7111	http://dbpedia.org/resource/Timothy_Hutton
1321	7752	http://dbpedia.org/resource/Annabella_Sciorra
1322	8242	http://dbpedia.org/resource/Balthazar_Getty
1323	7925	http://dbpedia.org/resource/Thomas_Mitchell_(actor)
1324	3945	http://dbpedia.org/resource/Anthony_Perkins
1325	4919	http://dbpedia.org/resource/Lee_Marvin
1326	14421	http://dbpedia.org/resource/Lena_Olin
1327	7738	http://dbpedia.org/resource/Mike_Starr_(actor)
1328	997	http://dbpedia.org/resource/Michael_Rispoli
1329	1858	http://dbpedia.org/resource/Will_Sampson
1330	1980	http://dbpedia.org/resource/Gabriel_Byrne
1331	5501	http://dbpedia.org/resource/Rhys_Ifans
1332	3585	http://dbpedia.org/resource/Daniel_Hugh_Kelly
1333	12604	http://dbpedia.org/resource/Bernard_Hill
1334	13476	http://dbpedia.org/resource/Andrew_Miller_(actor)
1335	6248	http://dbpedia.org/resource/Martin_Benson_(actor)
1336	14404	http://dbpedia.org/resource/Mary_Stuart_Masterson
1337	3785	http://dbpedia.org/resource/Tyra_Ferrell
1338	11096	http://dbpedia.org/resource/David_Morse_(actor)
1339	930	http://dbpedia.org/resource/James_Woods
1340	11321	http://dbpedia.org/resource/Craig_Ferguson
1341	3857	http://dbpedia.org/resource/Catherine_Hicks
1342	2488	http://dbpedia.org/resource/Luana_Patten
1343	5523	http://dbpedia.org/resource/Woody_Allen
1344	2806	http://dbpedia.org/resource/Phyllida_Law
1345	3207	http://dbpedia.org/resource/Harry_Connick_Jr.
1346	11815	http://dbpedia.org/resource/Kate_Nelligan
1347	1421	http://dbpedia.org/resource/Sam_McMurray
1348	12943	http://dbpedia.org/resource/Wilford_Brimley
1349	257	http://dbpedia.org/resource/Geena_Davis
1350	9967	http://dbpedia.org/resource/Jon_Voight
1351	10480	http://dbpedia.org/resource/Michael_Biehn
1352	10145	http://dbpedia.org/resource/Norbert_Weisser
1353	4541	http://dbpedia.org/resource/Eric_Stoltz
1354	1438	http://dbpedia.org/resource/Rachel_Weisz
1355	8235	http://dbpedia.org/resource/Steve_Buscemi
1356	5891	http://dbpedia.org/resource/Adrien_Brody
1357	4727	http://dbpedia.org/resource/Jim_Cummings
1358	1681	http://dbpedia.org/resource/Sonny_Chiba
1359	7826	http://dbpedia.org/resource/Chuck_Norris
1360	11493	http://dbpedia.org/resource/Charles_Laughton
1361	11275	http://dbpedia.org/resource/Eleanor_Bron
1362	9602	http://dbpedia.org/resource/Nigel_Davenport
1363	12981	http://dbpedia.org/resource/Regina_King
1364	12401	http://dbpedia.org/resource/Ralph_Waite
1365	9605	http://dbpedia.org/resource/Peter_Firth
1366	7382	http://dbpedia.org/resource/Roscoe_Lee_Browne
1367	11875	http://dbpedia.org/resource/Robert_Wagner
1368	11134	http://dbpedia.org/resource/Kevin_Michael_Richardson
1369	8906	http://dbpedia.org/resource/Robert_Pastorelli
1370	227	http://dbpedia.org/resource/Matthew_Sweet
1371	5643	http://dbpedia.org/resource/William_Devane
1372	7640	http://dbpedia.org/resource/Charlton_Heston
1373	9626	http://dbpedia.org/resource/Skeet_Ulrich
1374	14258	http://dbpedia.org/resource/Tom_Berenger
1375	6642	http://dbpedia.org/resource/Anne_Archer
1376	11878	http://dbpedia.org/resource/Jerry_O'Connell
1377	3257	http://dbpedia.org/resource/Marisa_Tomei
1378	13166	http://dbpedia.org/resource/Rusty_Cundieff
1379	12098	http://dbpedia.org/resource/Peter_Gabriel
1380	4721	http://dbpedia.org/resource/Bradford_Dillman
1381	8571	http://dbpedia.org/resource/X_(American_band)
1382	7031	http://dbpedia.org/resource/Elie_Samaha
1383	936	http://dbpedia.org/resource/Karl_Malden
1384	4320	http://dbpedia.org/resource/Garry_Shandling
1385	10336	http://dbpedia.org/resource/Barry_Corbin
1386	8832	http://dbpedia.org/resource/Michael_Palin
1387	14475	http://dbpedia.org/resource/Donald_Faison
1388	8172	http://dbpedia.org/resource/Charles_Rocket
1389	6850	http://dbpedia.org/resource/Darlanne_Fluegel
1390	6809	http://dbpedia.org/resource/Trevor_Rabin
1391	5960	http://dbpedia.org/resource/Raphael_Sbarge
1392	7684	http://dbpedia.org/resource/Orlando_Jones
1393	2484	http://dbpedia.org/resource/Delroy_Lindo
1394	9944	http://dbpedia.org/resource/John_Rhys-Davies
1395	5254	http://dbpedia.org/resource/Alice_Playten
1396	5890	http://dbpedia.org/resource/Ozzy_Osbourne
1397	7779	http://dbpedia.org/resource/Corey_Feldman
1398	9530	http://dbpedia.org/resource/Tuesday_Weld
1399	14416	http://dbpedia.org/resource/Kathleen_Quinlan
1400	139	http://dbpedia.org/resource/Loni_Anderson
1401	155	http://dbpedia.org/resource/Dave_Chappelle
1402	228	http://dbpedia.org/resource/John_Glover_(actor)
1403	9864	http://dbpedia.org/resource/Darren_McGavin
1404	10521	http://dbpedia.org/resource/Bruce_Davison
1405	6250	http://dbpedia.org/resource/Angela_Featherstone
1406	7181	http://dbpedia.org/resource/Holland_Taylor
1407	10829	http://dbpedia.org/resource/Donald_Crisp
1408	1584	http://dbpedia.org/resource/Cate_Blanchett
1409	14302	http://dbpedia.org/resource/Julian_Sands
1410	3086	http://dbpedia.org/resource/Christine_Taylor
1411	2467	http://dbpedia.org/resource/Jennifer_Tilly
1412	5706	http://dbpedia.org/resource/Torin_Thatcher
1413	5755	http://dbpedia.org/resource/James_Whitmore
1414	6102	http://dbpedia.org/resource/Rufus_(actor)
1415	2849	http://dbpedia.org/resource/John_Ritter
1416	8032	http://dbpedia.org/resource/Arliss_Howard
1417	10922	http://dbpedia.org/resource/Joan_Fontaine
1418	6361	http://dbpedia.org/resource/Michael_Caine
1419	10947	http://dbpedia.org/resource/James_Nesbitt
1420	10156	http://dbpedia.org/resource/Christopher_Guest
1421	915	http://dbpedia.org/resource/Rod_Steiger
1422	11921	http://dbpedia.org/resource/Phil_Fondacaro
1423	1845	http://dbpedia.org/resource/Mena_Suvari
1424	1863	http://dbpedia.org/resource/Danny_DeVito
1425	3842	http://dbpedia.org/resource/Madeline_Kahn
1426	8938	http://dbpedia.org/resource/David_Hyde_Pierce
1427	5705	http://dbpedia.org/resource/Angela_Lansbury
1428	9389	http://dbpedia.org/resource/Claire_Danes
1429	12490	http://dbpedia.org/resource/Norman_Lloyd
1430	14446	http://dbpedia.org/resource/Anthony_LaPaglia
1431	11140	http://dbpedia.org/resource/Jenny_McCarthy
1432	13227	http://dbpedia.org/resource/Lon_Chaney_Jr.
1433	6	http://dbpedia.org/resource/Buddy_Ebsen
1434	8082	http://dbpedia.org/resource/Tony_Darrow
1435	3664	http://dbpedia.org/resource/Anne_Meara
1436	14689	http://dbpedia.org/resource/Steven_Soderbergh
1437	8371	http://dbpedia.org/resource/Tom_Skerritt
1438	1468	http://dbpedia.org/resource/Jude_Law
1439	14178	http://dbpedia.org/resource/David_Marshall_Grant
1440	9089	http://dbpedia.org/resource/Joss_Ackland
1441	10640	http://dbpedia.org/resource/Julio_Oscar_Mechoso
1442	5424	http://dbpedia.org/resource/Fiona_Shaw
1443	7003	http://dbpedia.org/resource/Patricia_Clarkson
1444	5464	http://dbpedia.org/resource/James_LeGros
1445	5975	http://dbpedia.org/resource/Paul_Giamatti
1446	10934	http://dbpedia.org/resource/Alessandro_Nivola
1447	5551	http://dbpedia.org/resource/Debra_Winger
1448	4112	http://dbpedia.org/resource/Richard_Attenborough
1449	10817	http://dbpedia.org/resource/Colleen_Dewhurst
1450	3710	http://dbpedia.org/resource/John_Lithgow
1451	8924	http://dbpedia.org/resource/Charles_Grodin
1452	294	http://dbpedia.org/resource/Moses_Gunn
1453	6657	http://dbpedia.org/resource/Steve_Guttenberg
1454	3221	http://dbpedia.org/resource/Natasha_Henstridge
1455	5698	http://dbpedia.org/resource/Christopher_Lambert
1456	2102	http://dbpedia.org/resource/Richard_Farnsworth
1457	12864	http://dbpedia.org/resource/Tommy_Davidson
1458	7496	http://dbpedia.org/resource/Walter_Matthau
1459	14506	http://dbpedia.org/resource/Victor_Garber
1460	2093	http://dbpedia.org/resource/Heath_Ledger
1461	2214	http://dbpedia.org/resource/Paul_Williams_(songwriter)
1462	5164	http://dbpedia.org/resource/Audrey_Hepburn
1463	14532	http://dbpedia.org/resource/Whit_Bissell
1464	5291	http://dbpedia.org/resource/The_Crystal_Method
1465	1516	http://dbpedia.org/resource/Tim_Kazurinsky
1466	10820	http://dbpedia.org/resource/Leslie_Mann
1467	7484	http://dbpedia.org/resource/Garry_Marshall
1468	6472	http://dbpedia.org/resource/Edward_G._Robinson
1469	3141	http://dbpedia.org/resource/Janine_Turner
1470	7423	http://dbpedia.org/resource/Victor_Argo
1471	1037	http://dbpedia.org/resource/Jonathan_Pryce
1472	7260	http://dbpedia.org/resource/Dominic_West
1473	5672	http://dbpedia.org/resource/Richard_Harris
1474	11387	http://dbpedia.org/resource/Roy_Kinnear
1475	3113	http://dbpedia.org/resource/Frances_Lee_McCain
1476	13434	http://dbpedia.org/resource/Demi_Moore
1477	5226	http://dbpedia.org/resource/Daniel_Stern_(actor)
1478	4733	http://dbpedia.org/resource/Elise_Neal
1479	5001	http://dbpedia.org/resource/Richard_Burton
1480	9724	http://dbpedia.org/resource/Penelope_Ann_Miller
1481	10611	http://dbpedia.org/resource/Ryan_O'Neal
1482	12922	http://dbpedia.org/resource/Tobin_Bell
1483	8003	http://dbpedia.org/resource/Joe_Morton
1484	12123	http://dbpedia.org/resource/Faye_Dunaway
1485	13746	http://dbpedia.org/resource/Lee_Richardson_(actor)
1486	13351	http://dbpedia.org/resource/Anthony_Newley
1487	8591	http://dbpedia.org/resource/Peter_Vaughan
1488	6961	http://dbpedia.org/resource/Ashley_Judd
1489	8681	http://dbpedia.org/resource/Kadeem_Hardison
1490	13292	http://dbpedia.org/resource/Alfred_Molina
